date,location,people_vaccinated,people_fully_vaccinated
2021-01-12,Alabama,70861,7270
2021-01-13,Alabama,74792,9245
2021-01-14,Alabama,80480,
2021-01-15,Alabama,86956,13488
2021-01-16,Alabama,,
2021-01-17,Alabama,,
2021-01-18,Alabama,,
2021-01-19,Alabama,114319,16346
2021-01-20,Alabama,121113,17956
2021-01-21,Alabama,144429,21345
2021-01-22,Alabama,174317,24840
2021-01-23,Alabama,193955,27422
2021-01-24,Alabama,213833,29736
2021-01-25,Alabama,220464,29978
2021-01-26,Alabama,223854,30933
2021-01-27,Alabama,232633,33595
2021-01-28,Alabama,241337,37431
2021-01-29,Alabama,256601,44073
2021-01-30,Alabama,288368,53742
2021-01-31,Alabama,298301,55331
2021-02-01,Alabama,301628,56308
2021-02-02,Alabama,312711,58825
2021-02-03,Alabama,324998,62990
2021-02-04,Alabama,338845,69155
2021-02-05,Alabama,353522,76603
2021-02-06,Alabama,370275,84278
2021-02-07,Alabama,375567,86141
2021-02-08,Alabama,378514,88453
2021-02-09,Alabama,395196,95033
2021-02-10,Alabama,412462,102520
2021-02-11,Alabama,431259,111036
2021-02-12,Alabama,448071,122019
2021-02-13,Alabama,467032,133029
2021-02-14,Alabama,474065,137032
2021-02-15,Alabama,,
2021-02-16,Alabama,486206,149288
2021-02-17,Alabama,494424,154341
2021-02-18,Alabama,505660,165104
2021-02-19,Alabama,545431,192304
2021-02-20,Alabama,560968,214512
2021-02-21,Alabama,567505,219639
2021-02-22,Alabama,583741,228101
2021-02-23,Alabama,593936,239425
2021-02-24,Alabama,604602,253615
2021-02-25,Alabama,615100,268465
2021-02-26,Alabama,627063,286095
2021-02-27,Alabama,643208,307868
2021-02-28,Alabama,649745,313290
2021-03-01,Alabama,653309,316073
2021-03-02,Alabama,663187,330046
2021-03-03,Alabama,674810,346841
2021-03-04,Alabama,688791,365456
2021-03-05,Alabama,704173,383078
2021-03-06,Alabama,721109,402061
2021-03-07,Alabama,727681,406723
2021-03-08,Alabama,732967,409937
2021-03-09,Alabama,747268,420083
2021-03-10,Alabama,768502,435018
2021-03-11,Alabama,790864,452746
2021-03-12,Alabama,816418,472325
2021-03-13,Alabama,841394,492755
2021-03-14,Alabama,849337,497653
2021-03-15,Alabama,854302,501344
2021-03-16,Alabama,871536,511869
2021-03-17,Alabama,893767,523649
2021-03-18,Alabama,912663,533375
2021-03-19,Alabama,937614,547257
2021-03-20,Alabama,960539,561254
2021-03-21,Alabama,968459,566632
2021-03-22,Alabama,972986,569127
2021-03-23,Alabama,994253,579598
2021-03-24,Alabama,1019858,589979
2021-03-25,Alabama,1048838,600666
2021-03-26,Alabama,1072623,611694
2021-03-27,Alabama,1098597,623385
2021-03-28,Alabama,1108253,628500
2021-03-29,Alabama,1113924,631388
2021-03-30,Alabama,1134739,643450
2021-03-31,Alabama,1155139,656899
2021-04-01,Alabama,1184284,673773
2021-04-02,Alabama,1211424,691082
2021-04-03,Alabama,1234131,705197
2021-04-04,Alabama,1242706,709849
2021-04-05,Alabama,1248029,711596
2021-04-06,Alabama,1267859,725270
2021-04-07,Alabama,1291487,744961
2021-04-08,Alabama,1317995,764450
2021-04-09,Alabama,1344658,788325
2021-04-10,Alabama,1371201,811323
2021-04-11,Alabama,1382951,819550
2021-04-12,Alabama,1389598,824052
2021-04-13,Alabama,1407463,844353
2021-04-14,Alabama,1426530,868550
2021-04-15,Alabama,1442051,893002
2021-04-16,Alabama,1459377,915654
2021-04-17,Alabama,1476162,935377
2021-04-18,Alabama,1481314,943129
2021-04-19,Alabama,1483779,946333
2021-04-20,Alabama,1494421,966251
2021-04-21,Alabama,1507116,987379
2021-04-22,Alabama,1518928,1010415
2021-04-23,Alabama,1531741,1033996
2021-04-24,Alabama,1543544,1054863
2021-04-25,Alabama,1546659,1062524
2021-04-26,Alabama,1549782,1066659
2021-04-27,Alabama,1558652,1079815
2021-04-28,Alabama,1568315,1098820
2021-04-29,Alabama,1579093,1121348
2021-04-30,Alabama,1589518,1143488
2021-05-01,Alabama,1599130,1161725
2021-05-02,Alabama,1601433,1165479
2021-05-03,Alabama,1603454,1168235
2021-05-04,Alabama,1609919,1179793
2021-05-05,Alabama,1618791,1199064
2021-05-06,Alabama,1619783,1201303
2021-05-07,Alabama,1636710,1240335
2021-05-08,Alabama,1649688,1263965
2021-05-09,Alabama,1654267,1270858
2021-05-10,Alabama,1657672,1273670
2021-05-11,Alabama,1658191,1273999
2021-05-12,Alabama,1664353,1286565
2021-05-13,Alabama,1678119,1314534
2021-05-14,Alabama,1687875,1334176
2021-05-15,Alabama,1697289,1348023
2021-05-16,Alabama,1699751,1350643
2021-05-17,Alabama,1699915,1350830
2021-05-18,Alabama,1709333,1362380
2021-05-19,Alabama,1709761,1362834
2021-05-20,Alabama,1725694,1382327
2021-05-21,Alabama,1727437,1387356
2021-05-22,Alabama,1736645,1396990
2021-05-23,Alabama,1746820,1407769
2021-05-24,Alabama,1747012,1407917
2021-05-25,Alabama,1754294,1415771
2021-05-26,Alabama,1757607,1419599
2021-05-27,Alabama,1758850,1423605
2021-05-28,Alabama,1763553,1429238
2021-05-29,Alabama,1765515,1431669
2021-05-30,Alabama,1766055,1432446
2021-05-31,Alabama,,
2021-06-01,Alabama,1766784,1433267
2021-06-02,Alabama,1768055,1435324
2021-06-03,Alabama,1768288,1435719
2021-06-04,Alabama,1771964,1440101
2021-06-05,Alabama,1772245,1440289
2021-06-06,Alabama,1773379,1441834
2021-06-07,Alabama,1774139,1442775
2021-06-08,Alabama,1774535,1443230
2021-06-09,Alabama,1776278,1445608
2021-06-10,Alabama,1787017,1460230
2021-06-11,Alabama,1793119,1468898
2021-06-12,Alabama,1805486,1485108
2021-06-13,Alabama,1810074,1490848
2021-06-14,Alabama,1815885,1499941
2021-06-15,Alabama,1816769,1501171
2021-06-16,Alabama,1822146,1508504
2021-06-17,Alabama,1898131,1546119
2021-06-18,Alabama,1898704,1546983
2021-06-19,Alabama,1909005,1558881
2021-06-20,Alabama,1913032,1562192
2021-06-21,Alabama,1915122,1563573
2021-06-22,Alabama,1918334,1566908
2021-06-23,Alabama,1922707,1570452
2021-06-24,Alabama,1928656,1574676
2021-06-25,Alabama,1928903,1574934
2021-06-26,Alabama,1933773,1578780
2021-06-27,Alabama,1941681,1584456
2021-06-28,Alabama,1948135,1590001
2021-06-29,Alabama,1953410,1594040
2021-06-30,Alabama,1954166,1594625
2021-07-01,Alabama,1962745,1601802
2021-07-02,Alabama,1962952,1602022
2021-07-03,Alabama,1969834,1612803
2021-07-04,Alabama,1969971,1612913
2021-07-05,Alabama,,
2021-07-06,Alabama,1976343,1617584
2021-07-07,Alabama,1978951,1619647
2021-07-08,Alabama,1982250,1623114
2021-07-09,Alabama,1985582,1626323
2021-07-10,Alabama,1988956,1629745
2021-07-11,Alabama,1992957,1633408
2021-07-12,Alabama,1993099,1633505
2021-07-13,Alabama,2000752,1638866
2021-07-14,Alabama,2000914,1639032
2021-07-15,Alabama,2009200,1645083
2021-07-16,Alabama,2013559,1647995
2021-07-17,Alabama,2013853,1648172
2021-07-18,Alabama,2018807,1651404
2021-07-19,Alabama,2022782,1653604
2021-07-20,Alabama,2024953,1654644
2021-07-21,Alabama,2034814,1659775
2021-07-22,Alabama,2041288,1662812
2021-07-23,Alabama,2041597,1663031
2021-07-24,Alabama,2048890,1665751
2021-07-25,Alabama,2058672,1668818
2021-07-26,Alabama,2067533,1671098
2021-07-27,Alabama,2073358,1672423
2021-07-28,Alabama,2092767,1677048
2021-07-29,Alabama,2093242,1677279
2021-07-30,Alabama,2116551,1683367
2021-07-31,Alabama,2117044,1683584
2021-08-01,Alabama,2130105,1687404
2021-08-02,Alabama,2130309,1687444
2021-08-03,Alabama,2154479,1693504
2021-08-04,Alabama,2164048,1696031
2021-08-05,Alabama,2168426,1697144
2021-08-06,Alabama,2192650,1703519
2021-08-07,Alabama,2207345,1707895
2021-08-08,Alabama,2207724,1708026
2021-08-09,Alabama,2217468,1711014
2021-08-10,Alabama,2231388,1715676
2021-08-11,Alabama,2233401,1716368
2021-08-12,Alabama,2245275,1720455
2021-08-13,Alabama,2256357,1725039
2021-08-14,Alabama,2260327,1726776
2021-08-15,Alabama,2275050,1734722
2021-08-16,Alabama,2289141,1743610
2021-08-17,Alabama,2295863,1748529
2021-08-18,Alabama,2302598,1752243
2021-08-19,Alabama,2312990,1759489
2021-08-20,Alabama,2330695,1770725
2021-08-21,Alabama,2340782,1777585
2021-08-22,Alabama,2345934,1781590
2021-08-23,Alabama,2358550,1793712
2021-08-24,Alabama,2368289,1802279
2021-08-25,Alabama,2370282,1803904
2021-08-26,Alabama,2380869,1813256
2021-08-27,Alabama,2399704,1838347
2021-08-28,Alabama,2415007,1850031
2021-08-29,Alabama,2426453,1860445
2021-08-30,Alabama,2432879,1868344
2021-08-31,Alabama,2442247,1880276
2021-09-01,Alabama,2444342,1882050
2021-09-02,Alabama,2452547,1891063
2021-09-03,Alabama,2461343,1900876
2021-09-04,Alabama,2474109,1915710
2021-09-05,Alabama,2474109,
2021-09-06,Alabama,2474109,
2021-09-07,Alabama,2485579,1930090
2021-09-08,Alabama,2491633,1938065
2021-09-09,Alabama,2493041,1940044
2021-09-10,Alabama,2504656,1956859
2021-09-11,Alabama,2506484,1959493
2021-09-12,Alabama,2514065,1971041
2021-09-13,Alabama,2514065,
2021-09-14,Alabama,2516176,1980807
2021-09-15,Alabama,2520979,1988025
2021-09-16,Alabama,2526998,1997364
2021-09-17,Alabama,2535635,2010919
2021-09-18,Alabama,2537329,2013023
2021-09-19,Alabama,2543475,2023759
2021-09-20,Alabama,2547021,2030149
2021-09-21,Alabama,2552143,2038644
2021-09-22,Alabama,2555237,2043972
2021-09-23,Alabama,2556115,2045238
2021-09-24,Alabama,2558569,2049383
2021-09-25,Alabama,2565735,2060935
2021-09-26,Alabama,2570413,2069026
2021-09-27,Alabama,2572916,2073717
2021-09-28,Alabama,2577657,2081567
2021-09-29,Alabama,2578863,2083182
2021-09-30,Alabama,2583590,2089852
2021-10-01,Alabama,2584258,2090806
2021-10-02,Alabama,2586950,2094920
2021-10-03,Alabama,2592096,2103203
2021-10-04,Alabama,2595947,2109349
2021-10-05,Alabama,2597448,2111925
2021-10-06,Alabama,2600070,2115732
2021-10-07,Alabama,2602402,2118943
2021-10-08,Alabama,2608058,2126766
2021-10-09,Alabama,2609534,2128926
2021-10-10,Alabama,2609534,
2021-10-11,Alabama,2609534,
2021-10-12,Alabama,2616672,2139547
2021-10-13,Alabama,2617643,2140724
2021-10-14,Alabama,2620146,2144120
2021-10-15,Alabama,2622428,2147033
2021-10-16,Alabama,2625208,2150508
2021-10-17,Alabama,2629346,2155609
2021-10-18,Alabama,2631267,2157856
2021-10-19,Alabama,2632750,2159523
2021-10-20,Alabama,2634995,2162284
2021-10-21,Alabama,2637734,2165154
2021-10-22,Alabama,2644229,2170323
2021-10-23,Alabama,2648588,2174923
2021-10-24,Alabama,2650133,2176540
2021-10-25,Alabama,2652037,2177980
2021-10-26,Alabama,2653566,2179242
2021-10-27,Alabama,2659115,2183682
2021-10-28,Alabama,2663952,2187378
2021-10-29,Alabama,2668028,2190701
2021-10-30,Alabama,2672040,2194074
2021-10-31,Alabama,2673656,2195532
2021-11-01,Alabama,2676227,2197549
2021-11-02,Alabama,2677664,2198533
2021-11-03,Alabama,2682405,2202285
2021-11-04,Alabama,2685449,2204677
2021-11-05,Alabama,2688481,2207077
2021-11-06,Alabama,2689496,2208029
2021-11-07,Alabama,2693121,2211121
2021-11-08,Alabama,2695826,2213458
2021-11-09,Alabama,2696907,2214496
2021-11-10,Alabama,2701228,2218371
2021-11-11,Alabama,2701228,
2021-11-12,Alabama,2702878,2219557
2021-11-13,Alabama,2706002,2221462
2021-11-14,Alabama,2714714,2228585
2021-11-15,Alabama,2718301,2230181
2021-11-16,Alabama,2720602,2231219
2021-11-17,Alabama,2724085,2233411
2021-11-18,Alabama,2731073,2237829
2021-11-19,Alabama,2733032,2238958
2021-11-20,Alabama,2740397,2243092
2021-11-21,Alabama,2742393,2244148
2021-11-22,Alabama,2745330,2245543
2021-11-23,Alabama,2749881,2247882
2021-11-24,Alabama,2755913,2254666
2021-11-25,Alabama,2755913,
2021-11-26,Alabama,2755913,
2021-11-27,Alabama,2755913,
2021-11-28,Alabama,2755913,
2021-11-29,Alabama,2767489,2262464
2021-11-30,Alabama,2772024,2264466
2021-12-01,Alabama,2776759,2266861
2021-12-02,Alabama,2780216,2268570
2021-12-03,Alabama,2788826,2273361
2021-12-04,Alabama,2791469,2274438
2021-12-05,Alabama,2797899,2278670
2021-12-06,Alabama,2801384,2281756
2021-12-07,Alabama,2804132,2283759
2021-12-08,Alabama,2807664,2286632
2021-12-09,Alabama,2809478,2288180
2021-12-10,Alabama,2815260,2293071
2021-12-11,Alabama,2819200,2296493
2021-12-12,Alabama,2820475,2297625
2021-12-13,Alabama,2822664,2299840
2021-12-14,Alabama,2825574,2302467
2021-12-15,Alabama,2828316,2304915
2021-12-16,Alabama,2829865,2306267
2021-12-17,Alabama,2834061,2309833
2021-12-18,Alabama,2837454,2312217
2021-12-19,Alabama,2838792,2313129
2021-12-20,Alabama,2840554,2314410
2021-12-21,Alabama,2842738,2316077
2021-12-22,Alabama,2845635,2318310
2021-12-23,Alabama,2849954,2321403
2021-12-24,Alabama,2849954,
2021-12-25,Alabama,2849954,
2021-12-26,Alabama,2849954,
2021-12-27,Alabama,2860243,2328730
2021-12-28,Alabama,2863485,2331596
2021-12-29,Alabama,2864442,2332287
2021-12-30,Alabama,2868764,2335344
2021-12-31,Alabama,2868764,
2022-01-01,Alabama,2868764,
2022-01-02,Alabama,2868764,
2022-01-03,Alabama,2868764,
2022-01-04,Alabama,2884819,2345599
2022-01-05,Alabama,2886070,2346404
2022-01-06,Alabama,2890246,2349085
2022-01-07,Alabama,2894430,2351731
2022-01-08,Alabama,2898115,2354087
2022-01-09,Alabama,2900267,2355660
2022-01-10,Alabama,2903320,2357727
2022-01-11,Alabama,2904923,2358758
2022-01-12,Alabama,2908943,2361490
2022-01-13,Alabama,2912053,2363643
2022-01-14,Alabama,2919436,2369558
2022-01-15,Alabama,2922396,2371514
2022-01-16,Alabama,,
2022-01-17,Alabama,,
2022-01-18,Alabama,2927217,2374104
2022-01-19,Alabama,2962441,2396308
2022-01-20,Alabama,2963667,2397146
2022-01-21,Alabama,2969685,2401094
2022-01-22,Alabama,2969945,2401192
2022-01-23,Alabama,2985706,2411652
2022-01-24,Alabama,2986497,2412148
2022-01-25,Alabama,2989103,2414385
2022-01-26,Alabama,2992597,2417639
2022-01-27,Alabama,2993196,2418268
2022-01-28,Alabama,2996356,2421487
2022-01-29,Alabama,2996882,2421967
2022-01-30,Alabama,2998983,2423893
2022-01-31,Alabama,3000205,2425057
2022-02-01,Alabama,3001733,2426408
2022-02-02,Alabama,3003096,2427838
2022-02-03,Alabama,3004743,2429527
2022-02-04,Alabama,3006718,2431444
2022-02-05,Alabama,3008488,2433084
2022-02-06,Alabama,3009912,2434307
2022-02-07,Alabama,3010724,2435296
2022-02-08,Alabama,3012729,2437859
2022-02-09,Alabama,3014105,2439486
2022-02-10,Alabama,3014623,2440010
2022-02-11,Alabama,3016727,2442615
2022-02-12,Alabama,3018303,2444148
2022-02-13,Alabama,3018754,2444634
2022-02-14,Alabama,3019677,2445646
2022-02-15,Alabama,3021405,2448121
2022-02-16,Alabama,3021893,2448559
2022-02-17,Alabama,3024814,2451886
2022-02-18,Alabama,3025797,2452990
2022-02-19,Alabama,3026281,2453426
2022-02-20,Alabama,,
2022-02-21,Alabama,,
2022-02-22,Alabama,3030186,2457846
2022-02-23,Alabama,3030412,2458072
2022-02-24,Alabama,3031464,2459363
2022-02-25,Alabama,3032452,2460564
2022-02-26,Alabama,3033599,2461775
2022-02-27,Alabama,,
2022-02-28,Alabama,3034896,2463410
2022-03-01,Alabama,3035346,2463862
2022-03-02,Alabama,3036676,2465401
2022-03-03,Alabama,3037417,2466221
2022-03-04,Alabama,3038492,2467540
2022-03-05,Alabama,3039266,2468584
2022-03-06,Alabama,3039324,2468635
2022-03-07,Alabama,3039893,2469222
2022-03-08,Alabama,3040195,2469598
2022-03-09,Alabama,3040966,2470363
2022-03-10,Alabama,3042339,2471885
2022-03-11,Alabama,3043079,2472796
2022-03-12,Alabama,3043892,2473660
2022-03-13,Alabama,3044160,2474026
2022-03-14,Alabama,3044609,2474488
2022-03-15,Alabama,3045185,2475174
2022-03-16,Alabama,3045967,2476199
2022-03-17,Alabama,3046606,2477117
2022-03-18,Alabama,3047316,2477863
2022-03-19,Alabama,3047990,2478446
2022-03-20,Alabama,3048527,2478935
2022-03-21,Alabama,3048762,2479179
2022-03-22,Alabama,3048830,2479239
2022-03-23,Alabama,3049380,2479697
2022-03-24,Alabama,3050032,2480282
2022-03-25,Alabama,3050642,2480944
2022-03-26,Alabama,3051266,2481568
2022-03-27,Alabama,3051334,2481596
2022-03-28,Alabama,3051372,2481615
2022-03-29,Alabama,3052367,2482580
2022-03-30,Alabama,3052890,2483057
2022-03-31,Alabama,3053982,2484171
2022-04-01,Alabama,3054697,2484952
2022-04-02,Alabama,3055443,2485756
2022-04-03,Alabama,3055650,2485999
2022-04-04,Alabama,3056098,2486493
2022-04-05,Alabama,3056752,2487271
2022-04-06,Alabama,3057332,2487607
2022-04-07,Alabama,3058413,2488817
2022-04-08,Alabama,3059166,2489605
2022-04-09,Alabama,3059869,2490378
2022-04-10,Alabama,3059998,2490420
2022-04-11,Alabama,3060476,2490980
2022-04-12,Alabama,3061267,2491778
2022-04-13,Alabama,3061990,2492564
2022-04-14,Alabama,3062680,2493334
2022-04-15,Alabama,3063579,2494227
2022-04-16,Alabama,,
2022-04-17,Alabama,3067786,2498177
2022-04-18,Alabama,3068367,2498711
2022-04-19,Alabama,3068703,2499054
2022-04-20,Alabama,3069113,2499476
2022-04-21,Alabama,3070177,2500762
2022-04-22,Alabama,,
2022-04-23,Alabama,3071439,2502211
2022-04-24,Alabama,3071559,2502265
2022-04-25,Alabama,3072184,2502894
2022-04-26,Alabama,3072274,2502957
2022-04-27,Alabama,3072710,2503347
2022-04-28,Alabama,,
2022-04-29,Alabama,3073984,2504640
2022-04-30,Alabama,3074526,2505234
2022-05-01,Alabama,3075228,2506023
2022-05-02,Alabama,3075480,2506225
2022-05-03,Alabama,3075618,2506330
2022-05-04,Alabama,3076115,2506812
2022-05-05,Alabama,3076727,2507427
2022-05-06,Alabama,3077279,2508027
2022-05-07,Alabama,3077377,2508078
2022-05-08,Alabama,3077440,2508105
2022-05-09,Alabama,3077478,2508122
2022-05-10,Alabama,3078789,2509666
2022-05-11,Alabama,,
2022-05-12,Alabama,3079807,2510739
2022-05-13,Alabama,3080476,2511297
2022-05-14,Alabama,3081121,2511897
2022-05-15,Alabama,3081198,2511927
2022-05-16,Alabama,3081952,2512778
2022-05-17,Alabama,3082225,2513048
2022-05-18,Alabama,3082744,2513558
2022-05-19,Alabama,3083317,2514114
2022-05-20,Alabama,3083907,2514690
2022-05-21,Alabama,3084514,2515325
2022-05-22,Alabama,3085081,2515884
2022-05-23,Alabama,3085443,2516275
2022-05-24,Alabama,3085814,2516586
2022-05-25,Alabama,3086347,2517102
2022-05-26,Alabama,3087026,2517736
2022-05-27,Alabama,3087738,2518459
2022-05-28,Alabama,,
2022-05-29,Alabama,,
2022-05-30,Alabama,,
2022-05-31,Alabama,3088830,2519536
2022-06-01,Alabama,3089636,2520369
2022-06-02,Alabama,3090117,2520854
2022-06-03,Alabama,3090756,2521450
2022-06-04,Alabama,3091311,2522039
2022-06-05,Alabama,3091761,2522541
2022-06-06,Alabama,3092171,2522903
2022-06-07,Alabama,3092299,2522958
2022-06-08,Alabama,3093256,2523997
2022-06-09,Alabama,3093398,2524132
2022-06-10,Alabama,3093883,2524597
2022-06-11,Alabama,3094436,2525184
2022-06-12,Alabama,3094954,2525635
2022-06-13,Alabama,3095262,2525947
2022-06-14,Alabama,3095467,2526178
2022-06-15,Alabama,3095891,2526582
2022-06-16,Alabama,3096313,2527041
2022-06-17,Alabama,3096313,2527041
2022-06-18,Alabama,3096313,2527041
2022-06-19,Alabama,3096313,2527041
2022-06-20,Alabama,3096313,2527041
2022-06-21,Alabama,3096313,2527041
2022-06-22,Alabama,3096313,2527041
2022-06-23,Alabama,3096313,2527041
2022-06-24,Alabama,3096313,2527041
2022-06-25,Alabama,3096313,2527041
2022-06-26,Alabama,3096313,2527041
2022-06-27,Alabama,3096313,2527041
2022-06-28,Alabama,3096313,2527041
2022-06-29,Alabama,3102762,2529130
2022-06-30,Alabama,3102762,2529130
2022-07-01,Alabama,3102762,2529130
2022-07-02,Alabama,3102762,2529130
2022-07-03,Alabama,3102762,2529130
2022-07-04,Alabama,3102762,2529130
2022-07-05,Alabama,3102762,2529130
2022-07-06,Alabama,3105321,2531605
2022-07-07,Alabama,3105321,2531605
2022-07-08,Alabama,3105321,2531605
2022-07-09,Alabama,3105321,2531605
2022-07-10,Alabama,3105321,2531605
2022-07-11,Alabama,3105321,2531605
2022-07-12,Alabama,3105321,2531605
2022-07-13,Alabama,3109083,2534488
2022-07-14,Alabama,3109083,
2022-07-15,Alabama,3109083,
2022-07-16,Alabama,3109083,
2022-07-17,Alabama,3109083,
2022-07-18,Alabama,3109083,
2022-07-19,Alabama,3109083,
2022-07-20,Alabama,3114035,2538510
2022-07-21,Alabama,3114035,
2022-07-22,Alabama,3114035,
2022-07-23,Alabama,3114035,
2022-07-24,Alabama,3114035,
2022-07-25,Alabama,3114035,
2022-07-26,Alabama,3114035,
2022-07-27,Alabama,3119090,2542311
2022-07-28,Alabama,3119090,
2022-07-29,Alabama,3119090,
2022-07-30,Alabama,3119090,
2022-07-31,Alabama,3119090,
2022-08-01,Alabama,3119090,
2022-08-02,Alabama,3119090,
2022-08-03,Alabama,3123070,2545221
2022-08-04,Alabama,3123070,
2022-08-05,Alabama,3123070,
2022-08-06,Alabama,3123070,
2022-08-07,Alabama,3123070,
2022-08-08,Alabama,3123070,
2022-08-09,Alabama,3123070,
2022-08-10,Alabama,3127008,2550007
2022-08-11,Alabama,3127008,
2022-08-12,Alabama,3127008,
2022-08-13,Alabama,3127008,
2022-08-14,Alabama,3127008,
2022-08-15,Alabama,3127008,
2022-08-16,Alabama,3127008,
2022-08-17,Alabama,3130184,2552617
2022-08-18,Alabama,3130184,
2022-08-19,Alabama,3130184,
2022-08-20,Alabama,3130184,
2022-08-21,Alabama,3130184,
2022-08-22,Alabama,3130184,
2022-08-23,Alabama,3130184,
2022-08-24,Alabama,3132808,2554953
2022-08-25,Alabama,3132808,
2022-08-26,Alabama,3132808,
2022-08-27,Alabama,3132808,
2022-08-28,Alabama,3132808,
2022-08-29,Alabama,3132808,
2022-08-30,Alabama,3132808,
2022-08-31,Alabama,3135199,2557143
2022-09-01,Alabama,3135199,
2022-09-02,Alabama,3135199,
2022-09-03,Alabama,3135199,
2022-09-04,Alabama,3135199,
2022-09-05,Alabama,3135199,
2022-09-06,Alabama,3135199,
2022-09-07,Alabama,3136836,2558655
2022-09-08,Alabama,3136836,
2022-09-09,Alabama,3136836,
2022-09-10,Alabama,3136836,
2022-09-11,Alabama,3136836,
2022-09-12,Alabama,3136836,
2022-09-13,Alabama,3136836,
2022-09-14,Alabama,3139166,2560721
2022-09-15,Alabama,3139166,
2022-09-16,Alabama,3139166,
2022-09-17,Alabama,3139166,
2022-09-18,Alabama,3139166,
2022-09-19,Alabama,3139166,
2022-09-20,Alabama,3139166,
2022-09-21,Alabama,3141540,2562850
2022-09-22,Alabama,3141540,
2022-09-23,Alabama,3141540,
2022-09-24,Alabama,3141540,
2022-09-25,Alabama,3141540,
2022-09-26,Alabama,3141540,
2022-09-27,Alabama,3141540,
2022-09-28,Alabama,3144023,2565135
2022-09-29,Alabama,3144023,
2022-09-30,Alabama,3144023,
2022-10-01,Alabama,3144023,
2022-10-02,Alabama,3144023,
2022-10-03,Alabama,3144023,
2022-10-04,Alabama,3144023,
2022-10-05,Alabama,3146465,2569128
2022-10-06,Alabama,3146465,
2022-10-07,Alabama,3146465,
2022-10-08,Alabama,3146465,
2022-10-09,Alabama,3146465,
2022-10-10,Alabama,3146465,
2022-10-11,Alabama,3146465,
2022-10-12,Alabama,3148955,2571271
2022-10-13,Alabama,3148955,
2022-10-14,Alabama,3148955,
2022-10-15,Alabama,3148955,
2022-10-16,Alabama,3148955,
2022-10-17,Alabama,3148955,
2022-10-18,Alabama,3148955,
2022-10-19,Alabama,3151575,2573679
2022-10-20,Alabama,3151575,
2022-10-21,Alabama,3151575,
2022-10-22,Alabama,3151575,
2022-10-23,Alabama,3151575,
2022-10-24,Alabama,3151575,
2022-10-25,Alabama,3151575,
2022-10-26,Alabama,3154393,2576256
2022-10-27,Alabama,3154393,
2022-10-28,Alabama,3154393,
2022-10-29,Alabama,3154393,
2022-10-30,Alabama,3154393,
2022-10-31,Alabama,3154393,
2022-11-01,Alabama,3154393,
2022-11-02,Alabama,3157415,2578974
2022-11-03,Alabama,3157415,
2022-11-04,Alabama,3157415,
2022-11-05,Alabama,3157415,
2022-11-06,Alabama,3157415,
2022-11-07,Alabama,3157415,
2022-11-08,Alabama,3157415,
2022-11-09,Alabama,3159894,2581155
2021-01-12,Massachusetts,184984,19073
2021-01-13,Massachusetts,192619,24789
2021-01-14,Massachusetts,204481,
2021-01-15,Massachusetts,222109,34885
2021-01-16,Massachusetts,,
2021-01-17,Massachusetts,,
2021-01-18,Massachusetts,,
2021-01-19,Massachusetts,277612,41053
2021-01-20,Massachusetts,288209,42062
2021-01-21,Massachusetts,306646,46247
2021-01-22,Massachusetts,318630,51662
2021-01-23,Massachusetts,334514,57869
2021-01-24,Massachusetts,356102,63096
2021-01-25,Massachusetts,368358,64648
2021-01-26,Massachusetts,376313,65761
2021-01-27,Massachusetts,390470,73152
2021-01-28,Massachusetts,406024,83637
2021-01-29,Massachusetts,422803,96373
2021-01-30,Massachusetts,438852,106799
2021-01-31,Massachusetts,461408,116315
2021-02-01,Massachusetts,484829,122652
2021-02-02,Massachusetts,497445,126560
2021-02-03,Massachusetts,497445,126560
2021-02-04,Massachusetts,517135,134311
2021-02-05,Massachusetts,539877,143690
2021-02-06,Massachusetts,571853,153692
2021-02-07,Massachusetts,609483,169148
2021-02-08,Massachusetts,630154,174437
2021-02-09,Massachusetts,649131,181280
2021-02-10,Massachusetts,687093,194968
2021-02-11,Massachusetts,715308,207392
2021-02-12,Massachusetts,741746,218795
2021-02-13,Massachusetts,771430,235910
2021-02-14,Massachusetts,823429,259760
2021-02-15,Massachusetts,,
2021-02-16,Massachusetts,863806,280622
2021-02-17,Massachusetts,879627,288309
2021-02-18,Massachusetts,912258,299871
2021-02-19,Massachusetts,987512,326108
2021-02-20,Massachusetts,1028490,343624
2021-02-21,Massachusetts,1054948,367709
2021-02-22,Massachusetts,1070869,382100
2021-02-23,Massachusetts,1090809,392631
2021-02-24,Massachusetts,1108977,407380
2021-02-25,Massachusetts,1133903,424922
2021-02-26,Massachusetts,1162144,445006
2021-02-27,Massachusetts,1194345,471242
2021-02-28,Massachusetts,1220455,496356
2021-03-01,Massachusetts,1260542,523119
2021-03-02,Massachusetts,1278555,538986
2021-03-03,Massachusetts,1306343,557064
2021-03-04,Massachusetts,1341520,578386
2021-03-05,Massachusetts,1379021,605400
2021-03-06,Massachusetts,1423801,636626
2021-03-07,Massachusetts,1463301,663148
2021-03-08,Massachusetts,1493343,695094
2021-03-09,Massachusetts,1510698,706965
2021-03-10,Massachusetts,1567359,749328
2021-03-11,Massachusetts,1608665,776259
2021-03-12,Massachusetts,1650762,811452
2021-03-13,Massachusetts,1717752,874031
2021-03-14,Massachusetts,1718071,874199
2021-03-15,Massachusetts,1751693,904685
